Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.7489588260650635	0	285.36682	1558.4615	5977.4424	-2226.9844	48.483870967741936	25.035936710079223	6012	6012
9.872516870498657	1	372.44934	1607.3319	6647.546	-2487.9878	46.2	22.698153093283906	6006	12018
13.409357070922852	2	107.78822	1465.285	5096.998	-2027.0776	43.1	21.139097156014696	6034	18052
16.85220980644226	3	238.50131	1613.0468	5956.991	-3504.622	49.868852459016395	28.389258768718285	6084	24136
20.149336099624634	4	199.9059	1527.9487	6422.045	-2527.5862	45.13533834586466	22.600080495860112	6003	30139
23.12346911430359	5	294.35757	1813.258	7576.0703	-2673.0073	46.215384615384615	26.564575780360816	6008	36147
26.17810368537903	6	214.5243	1542.666	5997.741	-2884.112	48.26190476190476	26.9900565380556	6081	42228
29.12527585029602	7	514.0294	1675.8458	6171.542	-4395.7007	49.62809917355372	24.70424470216028	6005	48233
32.04199504852295	8	73.8701	1271.6565	4719.6914	-2186.5195	42.92142857142857	18.67927340937117	6009	54242
35.00010800361633	9	305.30444	1712.2224	7280.9326	-3844.7793	45.87786259541985	25.45315196689444	6010	60252
38.07060670852661	10	365.12	1563.8212	7325.551	-2465.88	47.75396825396825	25.54351609335901	6017	66269
41.112671852111816	11	64.3099	1591.4412	8214.824	-2236.9136	43.94927536231884	23.6285636722597	6065	72334
44.10808300971985	12	273.96323	1645.1083	6376.9395	-2628.0227	48.064	28.38048456245947	6008	78342
47.09748888015747	13	194.44444	1445.6744	5034.3936	-2119.179	48.064	27.865604317868293	6008	84350
50.11436176300049	14	282.0345	1523.8077	5773.754	-2346.0352	44.595588235294116	20.952810662390362	6065	90415
53.07579493522644	15	130.22678	1386.7383	5257.038	-2855.7607	45.961832061068705	22.767461910243572	6021	96436
56.08190894126892	16	477.1365	1558.5619	5671.944	-2699.587	49.221311475409834	24.854828437160613	6005	102441
59.025646924972534	17	374.811	1876.3605	7892.5464	-3426.4272	47.8968253968254	26.8785715574603	6035	108476
62.01311492919922	18	183.69331	1411.8073	4940.2	-2020.4067	45.900763358778626	21.21459060126109	6013	114489
65.04569792747498	19	270.88217	1445.39	4932.2666	-3482.021	46.323076923076925	20.667780716935084	6022	120511
68.01334404945374	20	54.23331	1395.0276	6073.8145	-2528.9558	45.83969465648855	25.634190191558506	6005	126516
71.10358786582947	21	186.56827	1545.9576	6395.382	-3618.5398	45.70454545454545	24.072094568495707	6033	132549
74.46615600585938	22	388.07364	1707.8517	8708.57	-3475.3088	51.452991452991455	29.285361626265153	6020	138569
77.40964984893799	23	485.26157	1617.1244	6710.125	-2351.6743	50.78991596638655	29.139442774408405	6044	144613
80.40459084510803	24	464.29105	1778.0083	7567.539	-2466.3953	50.924369747899156	29.13808321613392	6060	150673
83.46502876281738	25	179.35194	1683.5985	7233.2266	-2273.914	47.84251968503937	27.02533812439359	6076	156749
86.55569982528687	26	784.98474	1843.4337	6552.0635	-1902.846	55.090090090090094	33.47300904051081	6115	162864
89.50965690612793	27	541.7767	1676.6208	6760.2314	-2280.629	53.580357142857146	28.3065610746422	6001	168865
92.50167775154114	28	570.8239	1742.7556	8051.741	-3091.97	53.767857142857146	27.62762015462359	6022	174887
95.5022280216217	29	546.4536	1771.8793	5188.1484	-3366.996	55.72222222222222	29.559993401158653	6018	180905
98.5268030166626	30	536.70447	1582.0293	6314.349	-3049.8208	53.230088495575224	29.90605019131189	6015	186920
101.50356984138489	31	746.2243	2070.254	10098.689	-2185.981	57.83653846153846	35.3096496336132	6015	192935
104.46617388725281	32	1038.5739	1961.2693	7774.2773	-1613.6989	60.31	31.833534205299916	6031	198966
107.45650672912598	33	530.8131	2022.5476	7339.9326	-3931.8025	57.304761904761904	36.45274143705304	6017	204983
110.54231882095337	34	1119.9188	2368.934	10164.523	-3277.0579	64.81720430107526	45.155155753344474	6028	211011
113.54190111160278	35	1374.5973	2287.1282	9021.672	-2000.7096	67.88764044943821	43.526677394378716	6042	217053
116.59646487236023	36	1325.2954	2054.376	7845.3184	-2486.511	61.85858585858586	34.348190401515915	6124	223177
